8.198529411764705621e-01,8.671218487394958263e-01,9.012605042016806900e-01,9.401260504201680579e-01,9.621848739495798553e-01,9.774159663865545911e-01,9.800420168067226490e-01,9.894957983193277684e-01,9.952731092436974958e-01,9.963235294117647189e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.093487394957983305e-01,8.476890756302520868e-01,9.101890756302520868e-01,9.390756302521008347e-01,9.642857142857143016e-01,9.768907563025209795e-01,9.826680672268907069e-01,9.858193277310924874e-01,9.947478991596638842e-01,9.957983193277311074e-01,9.994747899159663884e-01,1.000000000000000000e+00
8.335084033613445742e-01,8.566176470588234837e-01,9.243697478991597105e-01,9.480042016806722316e-01,9.669117647058823595e-01,9.784663865546218142e-01,9.805672268907562605e-01,9.894957983193277684e-01,9.931722689075630495e-01,9.973739495798319421e-01,9.968487394957983305e-01,1.000000000000000000e+00
8.182773109243697274e-01,8.492647058823529216e-01,9.122899159663865332e-01,9.385504201680672232e-01,9.642857142857143016e-01,9.753151260504201447e-01,9.810924369747898721e-01,9.879201680672269337e-01,9.921218487394958263e-01,9.989495798319327768e-01,9.947478991596638842e-01,1.000000000000000000e+00
8.198529411764705621e-01,8.461134453781512521e-01,9.128151260504201447e-01,9.438025210084033390e-01,9.627100840336134668e-01,9.711134453781512521e-01,9.821428571428570953e-01,9.900210084033613800e-01,9.963235294117647189e-01,9.978991596638655537e-01,9.926470588235294379e-01,1.000000000000000000e+00
8.392857142857143016e-01,8.382352941176470784e-01,9.212184873949579300e-01,9.406512605042016695e-01,9.669117647058823595e-01,9.763655462184873679e-01,9.831932773109243184e-01,9.910714285714286031e-01,9.926470588235294379e-01,9.947478991596638842e-01,9.952731092436974958e-01,1.000000000000000000e+00
8.282563025210084584e-01,8.566176470588234837e-01,8.981092436974790205e-01,9.396008403361344463e-01,9.637605042016806900e-01,9.784663865546218142e-01,9.821428571428570953e-01,9.921218487394958263e-01,9.894957983193277684e-01,9.994747899159663884e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.272058823529411242e-01,8.508403361344537563e-01,9.117647058823529216e-01,9.385504201680672232e-01,9.658613445378151363e-01,9.726890756302520868e-01,9.821428571428570953e-01,9.847689075630252642e-01,9.921218487394958263e-01,9.973739495798319421e-01,9.989495798319327768e-01,1.000000000000000000e+00
8.350840336134454089e-01,8.492647058823529216e-01,9.191176470588234837e-01,9.406512605042016695e-01,9.621848739495798553e-01,9.742647058823529216e-01,9.826680672268907069e-01,9.847689075630252642e-01,9.926470588235294379e-01,9.968487394957983305e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.224789915966386200e-01,8.455882352941176405e-01,9.164915966386554258e-01,9.469537815126050084e-01,9.616596638655462437e-01,9.716386554621848637e-01,9.837184873949579300e-01,9.921218487394958263e-01,9.947478991596638842e-01,9.968487394957983305e-01,9.973739495798319421e-01,9.994747899159663884e-01
